PersonId,MetricDate,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Copilot assisted hours,Intelligent recap actions taken,Organization,FunctionType,Region,Copilot actions taken in Word,Copilot actions taken in Excel,Copilot actions taken in Teams,Copilot actions taken in Outlook,Copilot actions taken in PowerPoint,Copilot actions taken in OneNote
P00150,2026-05-24 00:00:00,0,0,5,0,0,Fabrikam Industries,Engineering,APAC,0,0,0,0,0,0
P00150,2026-05-31 00:00:00,0,0,5,0,0,Fabrikam Industries,Engineering,APAC,0,0,0,0,0,0
P00151,2026-03-01 00:00:00,24,5,5,4.07,2,Adventure Works,Marketing,APAC,1,7,3,3,6,4
P00151,2026-03-08 00:00:00,21,5,5,3.36,2,Adventure Works,Marketing,APAC,0,6,3,3,4,5
P00151,2026-03-15 00:00:00,23,5,5,3.11,1,Adventure Works,Marketing,APAC,1,6,2,2,5,7
P00151,2026-03-22 00:00:00,25,5,5,3.28,2,Adventure Works,Marketing,APAC,3,8,2,4,6,2
P00151,2026-03-29 00:00:00,33,5,5,5.09,3,Adventure Works,Marketing,APAC,2,9,3,4,6,9
P00151,2026-04-05 00:00:00,19,4,5,3.64,1,Adventure Works,Marketing,APAC,1,5,2,3,4,4
P00151,2026-04-12 00:00:00,29,5,5,4.28,2,Adventure Works,Marketing,APAC,1,9,3,2,5,9
P00151,2026-04-19 00:00:00,25,5,5,4.04,2,Adventure Works,Marketing,APAC,1,7,2,3,4,8
P00151,2026-04-26 00:00:00,18,5,5,2.26,2,Adventure Works,Marketing,APAC,1,5,2,3,3,4
P00151,2026-05-03 00:00:00,30,5,5,4.92,3,Adventure Works,Marketing,APAC,1,9,3,4,5,8
P00151,2026-05-10 00:00:00,34,5,5,4.27,3,Adventure Works,Marketing,APAC,3,9,4,5,7,6
P00151,2026-05-17 00:00:00,32,5,5,4.82,2,Adventure Works,Marketing,APAC,0,10,3,5,7,7
P00151,2026-05-24 00:00:00,39,5,5,5.69,3,Adventure Works,Marketing,APAC,2,10,4,5,8,10
P00151,2026-05-31 00:00:00,32,5,5,5.12,3,Adventure Works,Marketing,APAC,2,8,4,4,6,8
P00152,2026-03-01 00:00:00,9,3,5,1.84,1,Adventure Works,Marketing,EMEA,1,2,1,2,3,0
P00152,2026-03-08 00:00:00,4,1,5,1.37,1,Adventure Works,Marketing,EMEA,1,0,1,0,0,2
P00152,2026-03-15 00:00:00,12,3,5,2.93,2,Adventure Works,Marketing,EMEA,3,2,2,1,3,1
P00152,2026-03-22 00:00:00,13,3,5,2.98,0,Adventure Works,Marketing,EMEA,2,2,3,2,2,2
P00152,2026-03-29 00:00:00,16,4,5,2.51,1,Adventure Works,Marketing,EMEA,3,3,3,2,3,2
P00152,2026-04-05 00:00:00,5,1,5,1.93,1,Adventure Works,Marketing,EMEA,1,1,1,2,0,0
P00152,2026-04-12 00:00:00,16,4,5,2.78,1,Adventure Works,Marketing,EMEA,3,2,3,3,3,2
P00152,2026-04-19 00:00:00,9,2,5,2.53,0,Adventure Works,Marketing,EMEA,2,1,2,1,1,2
P00152,2026-04-26 00:00:00,13,3,5,1.84,1,Adventure Works,Marketing,EMEA,3,2,1,2,3,2
P00152,2026-05-03 00:00:00,20,5,5,3.4,2,Adventure Works,Marketing,EMEA,3,4,3,3,4,3
P00152,2026-05-10 00:00:00,19,5,5,2.34,2,Adventure Works,Marketing,EMEA,3,2,2,3,4,5
P00152,2026-05-17 00:00:00,19,5,5,3.37,2,Adventure Works,Marketing,EMEA,3,3,3,3,4,3
P00152,2026-05-24 00:00:00,12,3,5,2.88,1,Adventure Works,Marketing,EMEA,2,2,3,2,2,1
P00152,2026-05-31 00:00:00,15,3,5,3.22,1,Adventure Works,Marketing,EMEA,3,2,2,2,2,4
P00153,2026-03-01 00:00:00,6,2,5,1.12,0,Adventure Works,Marketing,LATAM,1,0,0,2,1,2
P00153,2026-03-08 00:00:00,17,4,5,3.11,1,Adventure Works,Marketing,LATAM,0,2,0,4,2,9
P00153,2026-03-15 00:00:00,29,5,5,4.97,4,Adventure Works,Marketing,LATAM,0,5,1,5,4,14
P00153,2026-03-22 00:00:00,32,5,5,4.03,3,Adventure Works,Marketing,LATAM,1,6,2,7,5,11
P00153,2026-03-29 00:00:00,30,5,5,4.82,2,Adventure Works,Marketing,LATAM,0,5,2,7,4,12
P00153,2026-04-05 00:00:00,30,5,5,3.77,2,Adventure Works,Marketing,LATAM,0,5,1,6,5,13
P00153,2026-04-12 00:00:00,24,5,5,4.1,2,Adventure Works,Marketing,LATAM,1,4,1,5,4,9
P00153,2026-04-19 00:00:00,38,5,5,4.73,3,Adventure Works,Marketing,LATAM,0,6,3,7,6,16
P00153,2026-04-26 00:00:00,25,5,5,4.36,2,Adventure Works,Marketing,LATAM,1,4,1,4,3,12
P00153,2026-05-03 00:00:00,28,5,5,3.48,2,Adventure Works,Marketing,LATAM,0,5,1,5,4,13
P00153,2026-05-10 00:00:00,34,5,5,5.41,2,Adventure Works,Marketing,LATAM,0,5,2,8,5,14
P00153,2026-05-17 00:00:00,26,5,5,4.57,3,Adventure Works,Marketing,LATAM,0,4,1,5,4,12
P00153,2026-05-24 00:00:00,31,5,5,3.92,2,Adventure Works,Marketing,LATAM,0,5,1,6,5,14
P00153,2026-05-31 00:00:00,33,5,5,5.35,2,Adventure Works,Marketing,LATAM,0,6,2,6,5,14
P00154,2026-03-01 00:00:00,5,2,5,0.65,0,Adventure Works,Sales,LATAM,2,1,0,0,1,1
P00154,2026-03-08 00:00:00,4,1,5,0.77,0,Adventure Works,Sales,LATAM,1,1,1,0,0,1
P00154,2026-03-15 00:00:00,4,1,5,1.22,1,Adventure Works,Sales,LATAM,1,1,1,1,0,0
P00154,2026-03-22 00:00:00,7,2,5,2.2,1,Adventure Works,Sales,LATAM,2,0,1,0,1,3
P00154,2026-03-29 00:00:00,6,2,5,2.01,1,Adventure Works,Sales,LATAM,1,0,1,1,1,2
P00154,2026-04-05 00:00:00,2,1,5,1.58,0,Adventure Works,Sales,LATAM,0,0,1,0,0,1
P00154,2026-04-12 00:00:00,6,1,5,1.35,0,Adventure Works,Sales,LATAM,2,1,1,1,1,0
P00154,2026-04-19 00:00:00,4,1,5,1.06,0,Adventure Works,Sales,LATAM,1,1,0,0,0,2
P00154,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00154,2026-05-03 00:00:00,7,2,5,2.11,1,Adventure Works,Sales,LATAM,1,2,1,0,1,2
P00154,2026-05-10 00:00:00,6,2,5,1.67,0,Adventure Works,Sales,LATAM,2,1,1,0,1,1
P00154,2026-05-17 00:00:00,8,2,5,1.18,2,Adventure Works,Sales,LATAM,2,3,1,1,1,0
P00154,2026-05-24 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00154,2026-05-31 00:00:00,8,2,5,1.19,0,Adventure Works,Sales,LATAM,1,1,1,1,0,4
P00155,2026-03-01 00:00:00,2,1,5,0.33,0,Adventure Works,Customer Success,EMEA,1,1,0,0,0,0
P00155,2026-03-08 00:00:00,4,1,5,1.43,0,Adventure Works,Customer Success,EMEA,0,0,1,1,1,1
P00155,2026-03-15 00:00:00,1,1,5,0.13,1,Adventure Works,Customer Success,EMEA,0,0,0,0,1,0
P00155,2026-03-22 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,EMEA,0,0,0,0,0,0
P00155,2026-03-29 00:00:00,5,1,5,1.59,0,Adventure Works,Customer Success,EMEA,1,0,0,1,1,2
P00155,2026-04-05 00:00:00,2,1,5,0.66,0,Adventure Works,Customer Success,EMEA,1,0,0,1,0,0
P00155,2026-04-12 00:00:00,6,1,5,0.84,1,Adventure Works,Customer Success,EMEA,1,0,0,1,1,3
P00155,2026-04-19 00:00:00,5,1,5,2.08,0,Adventure Works,Customer Success,EMEA,1,0,0,2,1,1
P00155,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,EMEA,0,0,0,0,0,0
P00155,2026-05-03 00:00:00,6,2,5,0.83,1,Adventure Works,Customer Success,EMEA,1,1,1,1,1,1
P00155,2026-05-10 00:00:00,7,2,5,1.77,1,Adventure Works,Customer Success,EMEA,1,1,0,1,2,2
P00155,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,EMEA,0,0,0,0,0,0
P00155,2026-05-24 00:00:00,4,1,5,1.96,1,Adventure Works,Customer Success,EMEA,1,1,0,1,0,1
P00155,2026-05-31 00:00:00,9,2,5,2.01,0,Adventure Works,Customer Success,EMEA,2,1,1,2,3,0
P00156,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-03-08 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-03-22 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-03-29 00:00:00,1,1,5,0.62,0,Adventure Works,Finance,LATAM,0,0,1,0,0,0
P00156,2026-04-05 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-04-19 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-05-03 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-05-24 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00156,2026-05-31 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00157,2026-03-01 00:00:00,1,1,5,0.75,0,Adventure Works,Marketing,North America,0,1,0,0,0,0
P00157,2026-03-08 00:00:00,0,0,5,0,0,Adventure Works,Marketing,North America,0,0,0,0,0,0
P00157,2026-03-15 00:00:00,4,1,5,1.36,1,Adventure Works,Marketing,North America,0,1,0,1,0,2
P00157,2026-03-22 00:00:00,4,1,5,1.02,0,Adventure Works,Marketing,North America,0,1,1,0,1,1
P00157,2026-03-29 00:00:00,0,0,5,0,0,Adventure Works,Marketing,North America,0,0,0,0,0,0
P00157,2026-04-05 00:00:00,5,1,5,1.61,0,Adventure Works,Marketing,North America,1,1,1,1,1,0
P00157,2026-04-12 00:00:00,8,2,5,1.48,0,Adventure Works,Marketing,North America,1,2,2,3,0,0
P00157,2026-04-19 00:00:00,2,1,5,0.57,0,Adventure Works,Marketing,North America,0,1,0,1,0,0
P00157,2026-04-26 00:00:00,5,2,5,2.02,0,Adventure Works,Marketing,North America,0,2,1,2,0,0
P00157,2026-05-03 00:00:00,0,0,5,0,0,Adventure Works,Marketing,North America,0,0,0,0,0,0
P00157,2026-05-10 00:00:00,7,1,5,1.18,0,Adventure Works,Marketing,North America,0,1,2,2,1,1
P00157,2026-05-17 00:00:00,6,2,5,1.68,1,Adventure Works,Marketing,North America,0,1,1,2,2,0
P00157,2026-05-24 00:00:00,11,2,5,1.58,1,Adventure Works,Marketing,North America,2,2,2,2,1,2
P00157,2026-05-31 00:00:00,7,2,5,1.46,0,Adventure Works,Marketing,North America,1,2,2,1,1,0
P00158,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-03-08 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-03-22 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-03-29 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-04-05 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-04-19 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-05-03 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-05-24 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00158,2026-05-31 00:00:00,0,0,5,0,0,Adventure Works,Sales,LATAM,0,0,0,0,0,0
P00159,2026-03-01 00:00:00,12,3,5,2.5,1,Adventure Works,Customer Success,LATAM,1,3,1,2,3,2
P00159,2026-03-08 00:00:00,11,3,5,1.44,1,Adventure Works,Customer Success,LATAM,1,4,2,1,3,0
P00159,2026-03-15 00:00:00,10,2,5,2.6,0,Adventure Works,Customer Success,LATAM,1,3,2,2,2,0
P00159,2026-03-22 00:00:00,15,4,5,1.85,1,Adventure Works,Customer Success,LATAM,3,4,2,2,4,0
P00159,2026-03-29 00:00:00,11,3,5,2.43,2,Adventure Works,Customer Success,LATAM,1,2,1,0,3,4
P00159,2026-04-05 00:00:00,14,4,5,2.15,1,Adventure Works,Customer Success,LATAM,2,4,1,1,3,3
P00159,2026-04-12 00:00:00,17,5,5,2.7,1,Adventure Works,Customer Success,LATAM,2,5,2,2,4,2
P00159,2026-04-19 00:00:00,17,4,5,3.23,1,Adventure Works,Customer Success,LATAM,3,5,3,2,4,0
P00159,2026-04-26 00:00:00,13,4,5,2.94,2,Adventure Works,Customer Success,LATAM,2,4,1,1,3,2
P00159,2026-05-03 00:00:00,6,1,5,1.58,1,Adventure Works,Customer Success,LATAM,1,2,1,1,1,0
P00159,2026-05-10 00:00:00,11,3,5,2.49,1,Adventure Works,Customer Success,LATAM,1,4,1,1,3,1
P00159,2026-05-17 00:00:00,13,4,5,1.93,1,Adventure Works,Customer Success,LATAM,2,3,1,2,4,1
P00159,2026-05-24 00:00:00,21,5,5,3.25,1,Adventure Works,Customer Success,LATAM,3,6,2,1,5,4
P00159,2026-05-31 00:00:00,19,4,5,3.74,1,Adventure Works,Customer Success,LATAM,2,6,2,3,5,1
P00160,2026-03-01 00:00:00,31,5,5,4.28,2,Adventure Works,Marketing,North America,3,5,4,7,5,7
P00160,2026-03-08 00:00:00,16,4,5,3.17,1,Adventure Works,Marketing,North America,2,1,3,3,3,4
P00160,2026-03-15 00:00:00,31,5,5,4.3,1,Adventure Works,Marketing,North America,4,4,5,6,5,7
P00160,2026-03-22 00:00:00,18,5,5,3.56,2,Adventure Works,Marketing,North America,3,4,3,4,3,1
P00160,2026-03-29 00:00:00,19,5,5,3.37,2,Adventure Works,Marketing,North America,3,3,3,4,2,4
P00160,2026-04-05 00:00:00,20,5,5,2.53,2,Adventure Works,Marketing,North America,3,2,3,4,4,4
P00160,2026-04-12 00:00:00,24,5,5,3.88,1,Adventure Works,Marketing,North America,4,3,4,5,4,4
P00160,2026-04-19 00:00:00,7,2,5,1.18,1,Adventure Works,Marketing,North America,1,2,1,1,1,1
P00160,2026-04-26 00:00:00,23,5,5,3.02,3,Adventure Works,Marketing,North America,3,4,3,5,4,4
P00160,2026-05-03 00:00:00,36,5,5,4.75,3,Adventure Works,Marketing,North America,5,4,6,8,5,8
P00160,2026-05-10 00:00:00,23,5,5,3.86,1,Adventure Works,Marketing,North America,3,2,4,5,3,6
P00160,2026-05-17 00:00:00,42,5,5,6.3,3,Adventure Works,Marketing,North America,5,6,7,8,7,9
P00160,2026-05-24 00:00:00,37,5,5,5.47,3,Adventure Works,Marketing,North America,6,5,6,9,6,5
P00160,2026-05-31 00:00:00,34,5,5,4.72,3,Adventure Works,Marketing,North America,4,5,5,7,6,7
P00161,2026-03-01 00:00:00,1,1,5,1.49,0,Adventure Works,Finance,APAC,0,0,1,0,0,0
P00161,2026-03-08 00:00:00,3,1,5,0.91,0,Adventure Works,Finance,APAC,0,0,1,0,1,1
P00161,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Finance,APAC,0,0,0,0,0,0
P00161,2026-03-22 00:00:00,3,1,5,1.36,0,Adventure Works,Finance,APAC,0,0,2,1,0,0
P00161,2026-03-29 00:00:00,6,2,5,0.99,1,Adventure Works,Finance,APAC,0,1,1,0,1,3
P00161,2026-04-05 00:00:00,6,1,5,1.81,1,Adventure Works,Finance,APAC,1,1,2,0,0,2
P00161,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Finance,APAC,0,0,0,0,0,0
P00161,2026-04-19 00:00:00,10,2,5,1.43,1,Adventure Works,Finance,APAC,1,2,3,0,1,3
P00161,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Finance,APAC,0,0,0,0,0,0
P00161,2026-05-03 00:00:00,8,2,5,1.71,0,Adventure Works,Finance,APAC,1,2,3,0,1,1
P00161,2026-05-10 00:00:00,5,2,5,1.86,0,Adventure Works,Finance,APAC,0,1,1,1,0,2
P00161,2026-05-17 00:00:00,7,2,5,1.21,0,Adventure Works,Finance,APAC,1,1,2,0,1,2
P00161,2026-05-24 00:00:00,6,2,5,1.81,1,Adventure Works,Finance,APAC,1,2,2,1,0,0
P00161,2026-05-31 00:00:00,0,0,5,0,0,Adventure Works,Finance,APAC,0,0,0,0,0,0
P00162,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-03-08 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-03-22 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-03-29 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-04-05 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-04-19 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-05-03 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-05-24 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00162,2026-05-31 00:00:00,0,0,5,0,0,Adventure Works,Finance,LATAM,0,0,0,0,0,0
P00163,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-03-08 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-03-22 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-03-29 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-04-05 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-04-19 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-05-03 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-05-24 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00163,2026-05-31 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00164,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-03-08 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-03-22 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-03-29 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-04-05 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-04-19 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-05-03 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-05-24 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00164,2026-05-31 00:00:00,0,0,5,0,0,Adventure Works,Customer Success,LATAM,0,0,0,0,0,0
P00165,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Marketing,APAC,0,0,0,0,0,0
P00165,2026-03-08 00:00:00,4,1,5,1.81,1,Adventure Works,Marketing,APAC,1,1,1,0,0,1
P00165,2026-03-15 00:00:00,5,1,5,1.52,0,Adventure Works,Marketing,APAC,2,0,1,1,1,0
P00165,2026-03-22 00:00:00,5,1,5,1.87,1,Adventure Works,Marketing,APAC,1,1,1,0,2,0
P00165,2026-03-29 00:00:00,6,2,5,0.84,0,Adventure Works,Marketing,APAC,1,0,1,1,2,1
P00165,2026-04-05 00:00:00,2,1,5,0.4,0,Adventure Works,Marketing,APAC,1,0,0,1,0,0
P00165,2026-04-12 00:00:00,4,1,5,0.71,0,Adventure Works,Marketing,APAC,1,0,1,0,1,1
P00165,2026-04-19 00:00:00,4,1,5,1.27,0,Adventure Works,Marketing,APAC,2,0,0,0,1,1
P00165,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Marketing,APAC,0,0,0,0,0,0
P00165,2026-05-03 00:00:00,7,2,5,2.08,1,Adventure Works,Marketing,APAC,2,1,2,2,0,0
P00165,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Marketing,APAC,0,0,0,0,0,0
P00165,2026-05-17 00:00:00,8,2,5,1.14,1,Adventure Works,Marketing,APAC,2,0,3,1,1,1
P00165,2026-05-24 00:00:00,8,2,5,2.06,1,Adventure Works,Marketing,APAC,3,0,2,1,1,1
P00165,2026-05-31 00:00:00,10,3,5,2.35,0,Adventure Works,Marketing,APAC,2,0,2,1,2,3
P00166,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-03-08 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-03-22 00:00:00,1,1,5,1.23,1,Adventure Works,Operations,LATAM,0,0,0,0,0,1
P00166,2026-03-29 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-04-05 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-04-19 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-05-03 00:00:00,1,1,5,0.96,0,Adventure Works,Operations,LATAM,0,0,1,0,0,0
P00166,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-05-24 00:00:00,0,0,5,0,0,Adventure Works,Operations,LATAM,0,0,0,0,0,0
P00166,2026-05-31 00:00:00,2,1,5,1.34,0,Adventure Works,Operations,LATAM,0,1,0,0,0,1
P00167,2026-03-01 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-03-08 00:00:00,1,1,5,0.71,1,Adventure Works,Engineering,LATAM,0,1,0,0,0,0
P00167,2026-03-15 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-03-22 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-03-29 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-04-05 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-04-12 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-04-19 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-04-26 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-05-03 00:00:00,1,1,5,0.61,0,Adventure Works,Engineering,LATAM,1,0,0,0,0,0
P00167,2026-05-10 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-05-17 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00167,2026-05-24 00:00:00,1,1,5,0.68,0,Adventure Works,Engineering,LATAM,0,0,1,0,0,0
P00167,2026-05-31 00:00:00,0,0,5,0,0,Adventure Works,Engineering,LATAM,0,0,0,0,0,0
P00168,2026-03-01 00:00:00,30,5,5,4.97,2,Adventure Works,Engineering,EMEA,3,4,6,1,7,9
P00168,2026-03-08 00:00:00,18,5,5,3.51,1,Adventure Works,Engineering,EMEA,2,3,4,2,4,3
P00168,2026-03-15 00:00:00,19,5,5,3.49,1,Adventure Works,Engineering,EMEA,2,3,4,1,5,4
P00168,2026-03-22 00:00:00,23,5,5,4.18,2,Adventure Works,Engineering,EMEA,3,4,4,1,7,4
